restaurant_id,name,address,rating,reviews_count,price_range,cuisine,phone,website,hours,description,dining_options,menu,thumbnail_image_url,top_commented_words,url
b7a27e345ac4,Illini Union,"
1401 W Green St, Urbana, IL 61801",4.7,761,N/A,N/A,(217) 333-0691,https://www.google.com/url?q=http://union.illinois.edu/&opi=79508299&sa=U&ved=0ahUKEwiS3Zzj9tKQAxX_MNAFHRPRAnUQ61gIEigO&usg=AOvVaw3gwNT3P83R-e9Kb_A6Srec,N/A,"As a Florida State University student, I can tell you that it’s a good place. But not as cool as FSU Student Union. It has a vintage vibe and pretty cool place to chill. But I doubt it would crowded when classes are going on. …",N/A,N/A,https://lh3.googleusercontent.com/p/AF1QipMNbGIZXKZBy0X875_Ha3XxHXtvSgSKDT8n7f2X=w408-h272-k-no,building (24); bowling (16); hotel (13); study (12); basement (11); beautiful (9); arcade (8); history (8); pool tables (7); couches (5),https://www.google.com/maps/place/Illini+Union/data=!4m7!3m6!1s0x880cd0eb0df454b5:0xe7ba4e7c081a6483!8m2!3d40.1092101!4d-88.2272225!16s%2Fm%2F0267pmr!19sChIJtVT0DevQDIgRg2QaCHxOuuc?authuser=0&hl=en&rclk=1
e706f9932fc6,Wood N' Hog Barbecue Catering,"
500 N Walnut St, Champaign, IL 61820",4.4,307,·$10–20,Barbecue restaurant,(217) 367-1018,https://www.google.com/url?q=https://www.facebook.com/WoodNHogBarbecueDowntown/&opi=79508299&sa=U&ved=0ahUKEwiAy_3z9tKQAxUm7skDHdN1AIYQ61gIFygO&usg=AOvVaw3D0Ik5E7cud3r88YNtcZRd,N/A,"I absolutely love this place! I get the turkey tips every time I come and they have never disappointed. Today, I got the chicken wings and mac and cheese. I tried the mac and cheese a while ago and I was not impressed. My sister in law said …",Dine-in; Takeout; Delivery,https://www.google.com/url?q=http://places.singleplatform.com/wood-n-hog-barbecue/menu%3Fref%3Dgoogle&opi=79508299&sa=U&ved=0ahUKEwiAy_3z9tKQAxUm7skDHdN1AIYQqRkIGCgP&usg=AOvVaw2FC-TJQgqa7zpY3PcSKQQ0,https://lh3.googleusercontent.com/p/AF1QipPfsBIzYHrR2oSBG3rNJrCO6yTecGUo-N3EDX0Q=w426-h240-k-no,turkey (24); mac and cheese (14); cornbread (10); hot links (9); fish (9); wings (8); jerk (6); rib tips (6); cake (6); chicken sandwich (5),https://www.google.com/maps/place/Wood+N%27+Hog+Barbecue+Catering/data=!4m7!3m6!1s0x880cd75baeb9b315:0x65f1899f78c8cf4b!8m2!3d40.1200844!4d-88.2409272!16s%2Fg%2F11clyrtmjq!19sChIJFbO5rlvXDIgRS8_IeJ-J8WU?authuser=0&hl=en&rclk=1
b8f5693f7ecc,Yummy Future,"
609 E Green St, Champaign, IL 61820",4.6,103,·$1–10,N/A,N/A,https://www.google.com/url?q=https://www.yummy-future.com/&opi=79508299&sa=U&ved=0ahUKEwjYy-H69tKQAxWbGtAFHZspC3AQ61gIEigK&usg=AOvVaw1CaOvN6LDqsML7xPr3eTO0,"Sunday, 9 AM to 10 PM","Reasons why I love this place:
1. Super simple ordering process.
2. Friendly staff. …",Dine-in; Takeout,https://www.google.com/url?q=https://qrco.de/beR7IX&opi=79508299&sa=U&ved=0ahUKEwjYy-H69tKQAxWbGtAFHZspC3AQqRkIEygL&usg=AOvVaw1VPRS-SlO-zwb4TNmWtm6Q,https://lh3.googleusercontent.com/p/AF1QipNQnWZ5MV0afYDczi-t5qF2_GbSZni2Xd8T6sUQ=w408-h306-k-no,robot (21); matcha (14); latte (10); barista (10); atmosphere (7); pastries (6); price (5); campus (5); chocolate danish (2); apple turnover (2),https://www.google.com/maps/place/Yummy+Future/data=!4m7!3m6!1s0x880cd7497c13b27b:0x1f133f9770906dea!8m2!3d40.1101658!4d-88.229911!16s%2Fg%2F11h6r6wf_5!19sChIJe7ITfEnXDIgR6m2QcJc_Ex8?authuser=0&hl=en&rclk=1
c6dfb305da88,Starbucks,"
1712 W Springfield Ave, Champaign, IL 61821",4.3,408,·$1–10,N/A,(217) 352-9911,https://www.google.com/url?q=https://www.starbucks.com/store-locator/store/1026890&opi=79508299&sa=U&ved=0ahUKEwiJve6A99KQAxUA48kDHVESBL8Q61gIFigO&usg=AOvVaw0RRkYdAildQlAwWPGfKJ18,"Sunday, 5 AM to 9 PM","Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",Dine-in; Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-JgJUW_IV5ocqQtyh8w28O9ujCvOyyk2Z7ESGVbS1McTFPpY-_9TBSbbUF_CEAKorq5pwf8nPqSf_Bmh15DLBPKOEI-OeapRaTfnnudEYH4TbpwMyFXcGvixQ2XeoKhSIdxEk8g=w408-h306-k-no,drive thru (25); baristas (13); morning (10); sandwich (6); town (5); window (5); water (3); mugs (2); espresso (2); hot chocolate (2),https://www.google.com/maps/place/Starbucks/data=!4m7!3m6!1s0x880cd179e9cb8413:0x1b3fa185754c5cbe!8m2!3d40.11346!4d-88.27594!16s%2Fg%2F11j0r4fg4k!19sChIJE4TL6XnRDIgRvlxMdYWhPxs?authuser=0&hl=en&rclk=1
b2833007b2e6,Arrowhead Lanes,"
1401 N Mckinley Ave, Champaign, IL 61821",3.8,494,N/A,N/A,(217) 352-5288,https://www.google.com/url?q=https://arrowheadlanes.com/&opi=79508299&sa=U&ved=0ahUKEwjT1MmL99KQAxWL18kDHRF-DfwQ61gIEigO&usg=AOvVaw1q_E5DC9Quk6eAGzMGXUxC,"Sunday, 12 to 11 PM","Modern bowling alley with auto-scoring, DJs, cosmic & moonlight bowling, food, a bar & video arcade.",N/A,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzCawVvkWe2JgWXC-Cc-1ryfMFp3brlF80m3PPuWr7rT9cxvtfEuHUro6DtC1g0KfBG5lVwJAG1jeMC5nykA1jVosIzR0OXPfcN7M_GawUf9W5Tc4_Qw34xGTabtpbHz42dOdSR=w408-h306-k-no,mini golf (38); shoes (17); machines (13); black light (10); bumpers (8); bathroom (8); league (8); play (7); atmosphere (7); owner (5),https://www.google.com/maps/place/Arrowhead+Lanes/data=!4m7!3m6!1s0x880cd0a0583e5a03:0x11d7b2ee1873e6de!8m2!3d40.1301474!4d-88.2633959!16s%2Fg%2F1tf5f9y5!19sChIJA1o-WKDQDIgR3uZzGO6y1xE?authuser=0&hl=en&rclk=1
a653ea2e08eb,ISHI & Kaori’s Oven,"
305 Cedar St, Champaign, IL 61820",4.9,120,·$50–100,Japanese restaurant,(217) 254-5653,N/A,N/A,"Summary: 3.5 stars rounded up. Amazing quality fish, but mediocre rice and variety. Service and attentiveness could be better distributed, for the lack of a better term. …",Dine-in; Takeout; Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzTbRPbhLSx7Xe73imDZCIbgygfGQNneXKaD_y8QFuOrYhqyz3ikHiBdJ6o0eWEoy2ATUJvSic5g4BvTmTHkXnn8NHcekCYCe9nX3f117PDh1UZi6mRlODYKEwXdCVSYEnInrF_=w408-h306-k-no,omakase (22); fish (12); baked goods (10); dessert (6); nigiri (6); priced (6); matcha cake (4); scallop (4); anpan (2); ichigo daifuku (2),https://www.google.com/maps/place/ISHI+%26+Kaori%E2%80%99s+Oven/data=!4m7!3m6!1s0x880cd11b4151809f:0xc867f48cb7ec8a1e!8m2!3d40.0986926!4d-88.2470789!16s%2Fg%2F11qh8pj8f5!19sChIJn4BRQRvRDIgRHorst4z0Z8g?authuser=0&hl=en&rclk=1
af24567ce324,The CU Flower House,"
2006 S Neil St, Champaign, IL 61820",5.0,65,N/A,N/A,(217) 419-1774,https://www.google.com/url?q=http://www.ahuntdesign.com/&opi=79508299&sa=U&ved=0ahUKEwjvk56s99KQAxVCMNAFHVJEGA8Q61gIEigO&usg=AOvVaw3IvQ6dlvvWORvN39x6JVNs,N/A,Andrea was an absolute pleasure to work with for my wedding flowers. Her creativity really made all the difference in adding a special touch to our day. I would recommend her to future brides!,Delivery,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwIwiSaDzdyCNHG57LthcASYs9wGi8Ke8tf09tJMVLKA5iIFfT8LLZ335cQELoy74ywGHQ71ZPyl_fZIScyPJ23KxBzRsQCrv6eUCjk98wnSgxgZYOV2tw8CrdHKATyewRazl1S=w408-h240-k-no-pi0-ya11.369994-ro-0-fo100,floral (12); wedding (9); space (4); planning (4); creative (4); vases (3); joy (3); subscription (2); arch (2); baby shower (2),https://www.google.com/maps/place/The+CU+Flower+House/data=!4m7!3m6!1s0x880cd0c57d7ae929:0x17ae07741c696525!8m2!3d40.0921076!4d-88.2453103!16s%2Fg%2F11c524pdd6!19sChIJKel6fcXQDIgRJWVpHHQHrhc?authuser=0&hl=en&rclk=1
5e119fa54ff3,Caribbean Grill,"
2135 S Neil St, Champaign, IL 61820",4.4,279,·$10–20,N/A,(217) 960-5375,https://www.google.com/url?q=http://www.caribbeangrill.net/&opi=79508299&sa=U&ved=0ahUKEwiklJC899KQAxWP4ckDHb0NLRAQ61gIFigO&usg=AOvVaw3lmbbNZiWUyIuVwMSmwcqu,N/A,"Modest, island-inspired spot serving Caribbean dishes such as jerk chicken, curries & other staples.",N/A,https://www.google.com/url?q=http://www.caribbeangrill.net/restaurant/&opi=79508299&sa=U&ved=0ahUKEwiklJC899KQAxWP4ckDHb0NLRAQqRkIFygP&usg=AOvVaw0aLiNUXasP_xUOkDVkA6hW,https://lh3.googleusercontent.com/p/AF1QipN23PSIVt5hm4-SI3u8HSooUwbbwRVh9slKFQVN=w408-h408-k-no,jerk (45); spicy (28); mac and cheese (25); meatballs (11); ribs (9); fried plantains (9); sides (7); cabbage (6); beans and rice (6); rum cake (5),https://www.google.com/maps/place/Caribbean+Grill/data=!4m7!3m6!1s0x880cd0f59d7c54ff:0xedb74d0534d00d76!8m2!3d40.0880189!4d-88.2479418!16s%2Fg%2F11c18hdn53!19sChIJ_1R8nfXQDIgRdg3QNAVNt-0?authuser=0&hl=en&rclk=1
59f288603cd3,Basil Thai Kitchen,"
Market Place Shopping Center 2000 n 61820, 2000 N Neil St, Champaign, IL 61820",4.4,61,·$10–20,Thai restaurant,N/A,https://www.google.com/url?q=https://basilthaikitchenil.com/&opi=79508299&sa=U&ved=0ahUKEwjQ9_bE99KQAxUpL9AFHX4sOMQQ61gIFSgM&usg=AOvVaw1_0h0VOKk7MblmtUCeMhzG,"Sunday, 10 AM to 9 PM","Just perfect. Good size, fair price. Very polite staff. It was my first time there and just loved",Dine-in; Takeout; Delivery,https://www.google.com/url?q=https://basilthaikitchenil.com/&opi=79508299&sa=U&ved=0ahUKEwjQ9_bE99KQAxUpL9AFHX4sOMQQqRkIFigN&usg=AOvVaw12y0JDVx4FIG57IwB0YZO8,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzwt6BOAWw6MYNv_mwvVr9ONtI7WTlYFopwhvHJDJVn7BB527vtSQ3N5ar2lUn4eaM-TJS4FRqLcQQGIfY2ntBuAPxr3F8ouaZqMLgXQsWAF-0RshjCVo8SQjDr-g_oebDe3hdQ=w408-h306-k-no,price (6); sweet chili chicken (3); mango chicken (2); good service (2),https://www.google.com/maps/place/Basil+Thai+Kitchen/data=!4m7!3m6!1s0x880cd92b39c29665:0xbb9a41de3a7a0b2e!8m2!3d40.141951!4d-88.2439333!16s%2Fg%2F11hz8xhb9f!19sChIJZZbCOSvZDIgRLgt6Ot5Bmrs?authuser=0&hl=en&rclk=1
70eaa366d829,Golden Harbor Authentic Chinese Cuisine,"
505 S Neil St, Champaign, IL 61820",4.5,"1,165",·$20–30,Chinese restaurant,(217) 398-8988,https://www.google.com/url?q=http://www.goldenharboronline.com/%3Futm_source%3Dgoogle%26utm_medium%3Dwebsite&opi=79508299&sa=U&ved=0ahUKEwjjlLDN99KQAxXW6ckDHTe8JvUQ61gIFygO&usg=AOvVaw2o8TjBZmCdmBwTIfDIn4pD,"Sunday, 11 AM to 2:45 PM, 4 to 8 PM",Family-friendly option with lengthy translated & Chinese-language menus featuring traditional fare.,Dine-in; Takeout; Delivery,https://www.google.com/url?q=https://www.goldenharboronline.com/menus%3Futm_source%3Dgoogle%26utm_medium%3Dmenu&opi=79508299&sa=U&ved=0ahUKEwjjlLDN99KQAxXW6ckDHTe8JvUQqRkIGCgP&usg=AOvVaw1NE0DOgnsM9nDs2fUAgs6W,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxHkite4MYkVxw39v49KqDHf9dxLuxM3p4wkpFExg7LjOh8GJy7VPJLRT1mbjmKKNIZaVoB6QDxn91M1oQlVNwTqgDMrlVYASclnWAiWtj9JGXuOnhd0JTi6I36IY0E4hU3j4Rd5A=w408-h306-k-no,tip (17); crispy tofu (15); self-service (13); taiwanese food (11); pork belly (8); vegetarian (8); vegan (7); utensils (7); lazy susan (6); garlic eggplant (5),https://www.google.com/maps/place/Golden+Harbor+Authentic+Chinese+Cuisine/data=!4m7!3m6!1s0x880cd7357b73acef:0xf954c776dc87e7fb!8m2!3d40.1111276!4d-88.2436554!16s%2Fg%2F1tdcbc_2!19sChIJ76xzezXXDIgR--eH3HbHVPk?authuser=0&hl=en&rclk=1
c210983d7167,Patricio's pizza and more,"
300 S Broadway Ave, Urbana, IL 61801",4.8,103,·$10–20,Pizza restaurant,(217) 694-9693,https://www.google.com/url?q=http://patriciospizzaurbana.com/&opi=79508299&sa=U&ved=0ahUKEwjWo_rS99KQAxXcL9AFHbd8BsUQ61gIFygO&usg=AOvVaw0K6t20L7HOqjNhA2da1Pnm,N/A,The slices are large and there is plenty of cheese. It's not quite NY style as it's pretty thick but you can still fold it. I had one pepperoni and one sausage and found that it was too much. Next time I'll only get one. I'd also like to …,Dine-in,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZRvayUdzjuneQFKFLSmlh6XSVZ2iHWnNvNMKVD-aaA0nPCRmLMLpTOFaMV228joM8qGWMILm0bkG4FLgtHBPMuiSEFie8EDmbV_PGoeO_n_awDSXT-1IPJ77WuDPhotEVgF6vEu8NQzY=w408-h306-k-no,calzones (18); price (12); alfredo (2); wings (2); area (2); italian (2),https://www.google.com/maps/place/Patricio%27s+pizza+and+more/data=!4m7!3m6!1s0x880cc5b0ab0ff701:0x1477a87170a2d4f6!8m2!3d40.1104575!4d-88.2070307!16s%2Fg%2F11fqwh_rsv!19sChIJAfcPq7DFDIgR9tSicHGodxQ?authuser=0&hl=en&rclk=1
0cc7a7c8074f,Salt & Light,"
1819 Philo Rd, Urbana, IL 61802",4.5,294,N/A,N/A,(217) 355-5654,https://www.google.com/url?q=https://saltandlightministry.org/&opi=79508299&sa=U&ved=0ahUKEwiB7NHf99KQAxUk6ckDHeezAAQQ61gIEigO&usg=AOvVaw14qq-cR3dUlcr3GQv2cFuJ,"Sunday, 11 AM to 5 PM","My grandson and I have been several  times.  The staff have always been very friendly.  Everything in the store was well organized.   Also, when I've dropped off donations in the back, they were helpful and friendly.  You all are doing an excellent job😊 …",N/A,N/A,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy7K--GqEauF1bWWxiG5zQSH7-z8TL4AiJwdsJh68TscnqOvHk96f8IpArxGHX-_xt5Dxx_5Q8SyMp4GIl4dDmEuGtmzukRu4WqD9xYdATHyxLrwtN3QKM9lM9YdKvcylLbcVZE0g=w408-h270-k-no,thrift store (22); community (17); donate (15); clothing (11); organization (8); volunteers (7); furniture (6); book (6); selling (6); employees (6),https://www.google.com/maps/place/Salt+%26+Light/data=!4m7!3m6!1s0x880cd7b41d3b34a1:0x66788ff19d192d0f!8m2!3d40.0952387!4d-88.1930395!16s%2Fg%2F11gdzw9rdc!19sChIJoTQ7HbTXDIgRDy0ZnfGPeGY?authuser=0&hl=en&rclk=1
73eeaf1b9e62,Papa Johns Pizza,"
1307 E Florida Ave, Urbana, IL 61801",3.3,183,·$10–20,Pizza restaurant,(217) 384-7272,https://www.google.com/url?q=https://locations.papajohns.com/united-states/il/61801/urbana/1307-east-florida-avenue%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26y_source%3D1_MTA2OTA5MDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D&opi=79508299&sa=U&ved=0ahUKEwja7K_z99KQAxWk4MkDHXtsFLYQ61gIGCgO&usg=AOvVaw2q6QmuWXQ79PXOvtxlcQbM,N/A,"Pizza take-out & delivery chain offering classic & specialty pizzas, plus wings, sides & desserts.",Takeout; No-contact delivery,https://www.google.com/url?q=https://www.papajohns.com/order/menu%3Futm_source%3Dyext-listings%26utm_medium%3Dreferral%26y_source%3D1_MTA2OTA5MDQtNzE1LWxvY2F0aW9uLm1lbnVfdXJs&opi=79508299&sa=U&ved=0ahUKEwja7K_z99KQAxWk4MkDHXtsFLYQqRkIGSgP&usg=AOvVaw0uR1nVEofjVMHFTiHFfFRP,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyyGeoGyTZo2xJc__sX4EAdhBmhgbK06cERfAjj6kfQwMLfRNGCSL48gVoz_j2x19sm6Xsa0HlApCWeDp5_u6BvEpkhVrsSAUIQviCLDhZAfScwZV-HKJsUvz45TSHbNNh7rfTUXg=w408-h306-k-no,order (9); price (8); oven (5); call (4); bread sticks (3); number (3); manager (3); remade (2); delivery driver (2); sodas (2),https://www.google.com/maps/place/Papa+Johns+Pizza/data=!4m7!3m6!1s0x880cd7b0d5aa61ad:0xaef9d1c4e0c60309!8m2!3d40.0980212!4d-88.1927437!16s%2Fg%2F1vl9s1v4!19sChIJrWGq1bDXDIgRCQPG4MTR-a4?authuser=0&hl=en&rclk=1
736090794059,Farren's at The Inman,"
17 E University Ave #101, Champaign, IL 61820",4.5,"1,330",·$10–20,American restaurant,(217) 359-6977,https://www.google.com/url?q=http://farrensattheinman.com/&opi=79508299&sa=U&ved=0ahUKEwjJrO7499KQAxWB_8kDHfVSM9AQ61gIGCgO&usg=AOvVaw079DpjveQb2fGrZkqNSWjD,N/A,"Low-key joint doling out burgers & other American grub, plus a selection of draft beers.",Dine-in; Takeout; No-contact delivery,https://www.google.com/url?q=http://farrensattheinman.com/&opi=79508299&sa=U&ved=0ahUKEwjJrO7499KQAxWB_8kDHfVSM9AQqRkIGygR&usg=AOvVaw16pQeauF5kxnOJlTEhVjxG,https://lh3.googleusercontent.com/p/AF1QipNe3Wrka6yq1qkhJS9TX5uii3pB91BmvQB7bRr9=w408-h274-k-no,tacos (19); drinks (17); town (14); appetizer (10); tortilla chips (9); truffle (8); blue cheese dressing (7); cheese curds (6); hummus (5); fan (5),https://www.google.com/maps/place/Farren%27s+at+The+Inman/data=!4m7!3m6!1s0x880cd74cc3932a85:0x138da6a957ece030!8m2!3d40.116113!4d-88.24247!16s%2Fg%2F1thxln3v!19sChIJhSqTw0zXDIgRMODsV6mmjRM?authuser=0&hl=en&rclk=1
1f50b31d2d2d,Champaign Farmers Market,"
Parking Lot, 302 N Neil St, Champaign, IL 61820",4.5,98,N/A,N/A,(217) 840-2128 ext. 721,https://www.google.com/url?q=https://thelandconnection.org/champaign-farmers-market/&opi=79508299&sa=U&ved=0ahUKEwiGp5mB-NKQAxX9wckDHZSCNpwQ61gIFCgQ&usg=AOvVaw3pEeju8O-79pJWv9v7XtIQ,N/A,"It's certainly not as large as the Urbana market, but that's exactly why I like it. It's just a dozen or so stalls, mostly fresh produce with a bakery stand, a meat stall, and a jams/syrups/pastries stall. It's very convenient to get to if …",N/A,N/A,https://lh3.googleusercontent.com/p/AF1QipNYr7QsVJI1pIl1hEKembYqG58g3Kmy1-8FdCZ0=w408-h544-k-no,vendors (5); bread (5); local (5); food trucks (2),https://www.google.com/maps/place/Champaign+Farmers+Market/data=!4m7!3m6!1s0x880cd74c5398ecaf:0x8aab7ed886cd2477!8m2!3d40.1191821!4d-88.2433409!16s%2Fg%2F11cncplh26!19sChIJr-yYU0zXDIgRdyTNhth-q4o?authuser=0&hl=en&rclk=1
02b0d9b2293c,25 O'Clock Brewing Company,"
208 W Griggs St Suite 101, Urbana, IL 61801",4.4,115,N/A,N/A,N/A,https://www.google.com/url?q=https://25oclock.net/&opi=79508299&sa=U&ved=0ahUKEwiog4eV-NKQAxXY78kDHTslHSIQ61gIDigK&usg=AOvVaw1DDzTzAG5BATmJh8ivefJl,"Sunday, 3 to 9 PM","Had such a great time at 25 O’Clock Brewing tonight! The vibe was super chill, staff was friendly, and the beer was excellent. I tried a couple different pours and honestly couldn’t pick a favorite — everything was on point. The space is cozy and laid-back, perfect for hanging out with friends. Definitely will be coming back soon!",Delivery,N/A,https://lh3.googleusercontent.com/p/AF1QipPSagBGqsZboFXqM2SuaAJFoy4qIl29bA74QXGT=w648-h240-k-no,prices (5); police (5); trivia (5); board games (4); flirting (3); knitting (3); pool table (3); ginger ale (2); photo (2); crowd (2),https://www.google.com/maps/place/25+O%27Clock+Brewing+Company/data=!4m7!3m6!1s0x880cd7cbe0f721b3:0x7e1c9d7b782245ff!8m2!3d40.1144968!4d-88.2098169!16s%2Fg%2F11f5qwfn2r!19sChIJsyH34MvXDIgR_0UieHudHH4?authuser=0&hl=en&rclk=1
456d7f6040cd,Windy City Express,"
410 N Race St, Urbana, IL 61801",4.4,706,·$10–20,Fast food restaurant,(217) 344-9404,https://www.google.com/url?q=https://windycityexpress.e-tab.com/windycityexpress%23!/order-type&opi=79508299&sa=U&ved=0ahUKEwiooIin-NKQAxXk78kDHX2gARkQ61gIFygO&usg=AOvVaw3dJ62vypnOJ9DMOvNAUk1q,N/A,"Low-key fast-food joint serving sandwiches, wings, hot dogs, fried shrimp & other casual eats.",Dine-in; No-contact delivery,https://www.google.com/url?q=https://windycityexpress.e-tab.com/windycityexpress%23!/order-type&opi=79508299&sa=U&ved=0ahUKEwiooIin-NKQAxXk78kDHX2gARkQqRkIGCgP&usg=AOvVaw1B7bvuBkOf3ZIjguMF4AB0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw_kX94AbzH3tFKUkEpCr3r3pfZY5ageVZPou6BRHlhbHDwgm4TjbqHyVoMqYoE7SIo56GQw97YH-0CreMbDpxExTSajFDfyxGxGHtOHfGqTNvyRwfZZHegD3qlHZ4DPwl7PsuJBA=w408-h306-k-no,chicken fingers (37); catfish (32); gyros (25); italian beef (23); philly cheese steak (19); shrimp (17); lemon pepper (16); dinner (14); chicago style (13); seasoning (10),https://www.google.com/maps/place/Windy+City+Express/data=!4m7!3m6!1s0x880cd77675cc562b:0x64a5555109a3842c!8m2!3d40.1161753!4d-88.2086737!16s%2Fg%2F1tg_b1rf!19sChIJK1bMdXbXDIgRLISjCVFVpWQ?authuser=0&hl=en&rclk=1
c3a6d4dafc7c,Papa Murphy's | Take 'N' Bake Pizza,"
1753 W Kirby Ave, Champaign, IL 61821",4.6,186,·$10–20,Pizza restaurant,(217) 356-8000,https://www.google.com/url?q=https://locations.papamurphys.com/il/champaign/1753-west-kirby-avenue%3Futm_source%3Dorganic%26utm_medium%3Dgmb%26utm_campaign%3Dyext%26y_source%3D1_MTU0Mjk3NDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D&opi=79508299&sa=U&ved=0ahUKEwiTl5ev-NKQAxWT4ckDHUWXNO8Q61gIFigO&usg=AOvVaw3fNBXVoGfo7unCFrFg88Nu,"Sunday, 10 AM to 8 PM","Chain outlet offering build-your-own takeaway pizzas, to be cooked at home.",Takeout; No-contact delivery; Dine-in,https://www.google.com/url?q=https://www.papamurphys.com/menu/%3Futm_source%3Dorganic%26utm_medium%3Dgmb%26utm_campaign%3Dyext%26y_source%3D1_MTU0Mjk3NDQtNzE1LWxvY2F0aW9uLm1lbnVfdXJs&opi=79508299&sa=U&ved=0ahUKEwiTl5ev-NKQAxWT4ckDHUWXNO8QqRkIFygP&usg=AOvVaw1k5RenqvRbN_XT3o0u3Rmp,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz1epE6HWo3uS8N5UepOnBBuWo0UC0TkKiuYT5vbu6EgpsO2sI0Ma9xa-M725CViHadhoRjs3SR4TolOA6zhvth5R5vr_kSDzvYaiDkKmlKSmuwKL0tETt5M7lwg7Iv4VhiERQOPeDFUu0k=w426-h240-k-no,price (15); toppings (3); vegetarian (2); products (2); cheesy bread (2); stamps (2); take and bake (2); convenient (2); gourmet (2); deals (2),https://www.google.com/maps/place/Papa+Murphy%27s+%7C+Take+%27N%27+Bake+Pizza/data=!4m7!3m6!1s0x880cd0e4c6818bed:0x187ff28188126d7a!8m2!3d40.0972539!4d-88.275864!16s%2Fg%2F1tdlc929!19sChIJ7YuBxuTQDIgRem0SiIHyfxg?authuser=0&hl=en&rclk=1
1e5fe96eedb7,Casey's,"
2100 E University Ave, Urbana, IL 61802",3.8,234,·$10–20,Pizza delivery,(217) 559-2720,https://www.google.com/url?q=https://www.caseys.com/general-store/il-urbana/2100-e-university-ave/3234%3Futm_medium%3Dorganic%26utm_source%3Dgoogle%26utm_campaign%3DDAC&opi=79508299&sa=U&ved=0ahUKEwjSx--1-NKQAxWz3RoGHfI7PI8Q61gIGCgO&usg=AOvVaw3M1JML1I0Eaw946CL05PX6,N/A,"Convenience-store chain offering fuel, drinks & food, including pizza, sandwiches & baked goods.",No-contact delivery; Dine-in,https://www.google.com/url?q=https://www.caseys.com/c/menu%3Futm_medium%3Dreferral%26utm_campaign%3DDAC&opi=79508299&sa=U&ved=0ahUKEwjSx--1-NKQAxWz3RoGHfI7PI8QqRkIHCgS&usg=AOvVaw1lCEmNHZ9sR9EXZgoT1pQy,https://lh3.googleusercontent.com/p/AF1QipPS18BXgvoTCbCgAGCPV6Wg_8U80ZoxsTYcz0-V=w408-h408-k-no,cashier (10); gas (8); employees (5); sandwich (5); price (5); pumps (4); toilet (3); masks (3); charging station (2); windshield (2),https://www.google.com/maps/place/Casey%27s/data=!4m7!3m6!1s0x880cd7e952d9d9cb:0x55d898b26e6c7761!8m2!3d40.1157054!4d-88.1822533!16s%2Fg%2F1hbpws55b!19sChIJy9nZUunXDIgRYXdsbrKY2FU?authuser=0&hl=en&rclk=1
4d40bea6dc05,Burger King,"
2110 N Prospect Ave, Champaign, IL 61822",3.2,793,·$1–10,Fast food restaurant,(217) 398-7801,https://www.google.com/url?q=https://burgerking.com/store-locator/store/restaurant_5283&opi=79508299&sa=U&ved=0ahUKEwitvo29-NKQAxU65MkDHTi8GyEQ61gIFigO&usg=AOvVaw0YW4NLPro9lfnzYaTaO6-r,N/A,"Well-known fast-food chain serving grilled burgers, fries & shakes.",Dine-in; Delivery,https://www.google.com/url?q=https://www.bk.com/menu%3Fstore-number%3D9391&opi=79508299&sa=U&ved=0ahUKEwitvo29-NKQAxU65MkDHTi8GyEQqRkIFygP&usg=AOvVaw3ighZJhEGQNYXeojfMkYVD,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwKSagWhwHClfq_vwcpBjZ8b8-ikvzp5OA66Pdy5-lfmQg3vfxZmnOa9jPNOA4FR7ldAF-T3QR6LGcjby0i00SaXjne0oFP2SdD-pj8g8BficrJajeEjZplBy9Fzy65sLQhBmqC=w408-h305-k-no,drive thru (55); whopper (27); machine (14); bag (10); chicken sandwich (9); onion rings (8); clean (7); fresh food (6); shake (6); coupon (5),https://www.google.com/maps/place/Burger+King/data=!4m7!3m6!1s0x880cda0fdeceaca7:0xc5d82776e4d2d709!8m2!3d40.1421133!4d-88.2572079!16s%2Fg%2F1wg5yl8_!19sChIJp6zO3g_aDIgRCdfS5HYn2MU?authuser=0&hl=en&rclk=1
